0,0000	0,6437
0,0600	0,1504
0,1200	0,0054
0,1800	-0,0035
0,2400	0,0042
0,3000	0,0181
0,3600	0,0296
0,4200	3,8297
0,4800	3,4992
0,5400	4,2213
0,6000	4,3815
0,6600	4,1336
0,7200	4,0014
0,7800	4,1501
0,8400	4,1997
0,9000	4,1883
0,9600	4,1603
1,0200	3,9238
1,0800	4,2455
1,1400	4,1285
1,2000	4,3065
1,2600	4,1247
1,3200	3,9492
1,3800	4,2976
1,4400	4,0128
1,5000	4,1527
1,5600	4,0166
1,6200	4,0281
1,6800	4,0522
1,7400	4,0319
1,8000	4,2111
1,8600	3,9352
1,9200	3,8374
1,9800	4,0624
2,0400	4,1806
2,1000	4,0382
2,1600	3,9378
2,2200	4,0662
2,2800	4,3408
2,3400	4,0204
2,4000	4,1247
2,4600	4,1870
2,5200	3,9708
2,5800	3,9047
2,6400	4,0598
2,7000	3,9645
2,7600	4,1514
2,8200	3,9556
2,8800	3,9403
2,9400	4,1120
3,0000	3,8920
3,0600	4,0192
3,1200	3,9581
3,1800	4,0446
3,2400	3,8615
3,3000	3,9391
3,3600	3,9594
3,4200	4,1514
3,4800	3,8996
3,5400	3,9391
3,6000	3,9213
3,6600	3,9263
3,7200	4,0726
3,7800	4,0230
3,8400	3,8323
3,9000	3,9581
3,9600	3,6733
4,0200	4,0993
4,0800	3,5932
4,1400	3,8170
4,2000	3,7395
4,2600	3,6886
4,3200	3,5297
4,3800	3,7789
4,4400	3,7509
4,5000	3,5983
4,5600	3,8374
4,6200	3,7662
4,6800	3,5462
4,7400	3,8030
4,8000	3,5170
4,8600	3,8018
4,9200	3,7496
4,9800	3,4064
5,0400	3,7916
5,1000	3,4750
5,1600	3,5691
5,2200	3,7534
5,2800	3,6988
5,3400	3,4623
5,4000	3,8081
5,4600	3,5742
5,5200	3,6365
5,5800	3,5793
5,6400	3,6479
5,7000	3,5259
5,7600	3,5602
5,8200	3,7560
5,8800	3,5627
5,9400	3,6034
6,0000	3,5411
6,0600	3,6136
6,1200	3,5665
6,1800	3,5437
6,2400	3,4966
6,3000	3,7369
6,3600	3,3822
6,4200	3,6886
6,4800	3,3949
6,5400	3,5043
6,6000	3,5322
6,6600	3,3860
6,7200	3,5996
6,7800	3,6123
6,8400	3,3657
6,9000	3,5246
6,9600	3,4203
7,0200	3,6187
7,0800	3,4674
7,1400	3,4165
7,2000	3,4776
7,2600	3,6505
7,3200	3,4191
7,3800	3,5182
7,4400	3,3720
7,5000	3,4648
7,5600	3,2665
7,6200	3,5818
7,6800	3,1737
7,7400	3,5538
7,8000	3,4483
7,8600	3,4178
7,9200	3,4432
7,9800	3,5793
8,0400	3,3224
8,1000	3,3390
8,1600	3,3123
8,2200	3,4572
8,2800	3,3911
8,3400	3,2525
8,4000	3,4102
8,4600	3,3008
8,5200	3,4292
8,5800	3,3682
8,6400	3,2830
8,7000	3,2996
8,7600	3,4102
8,8200	3,2729
8,8800	3,4788
8,9400	3,2284
9,0000	3,4000
9,0600	3,3822
9,1200	3,2233
9,1800	3,4687
9,2400	3,3021
9,3000	3,3822
9,3600	3,3898
9,4200	3,3504
9,4800	3,2767
9,5400	3,2703
9,6000	3,3936
9,6600	3,1940
9,7200	3,4483
9,7800	3,1648
9,8400	3,2818
9,9000	3,4191
9,9600	3,2957
10,0200	3,2716
10,0800	3,4203
10,1400	3,0872
10,2000	3,3949
10,2600	3,4267
10,3200	3,2334
10,3800	3,3936
10,4400	3,2805
10,5000	3,2156
10,5600	3,3034
10,6200	3,2131
10,6800	3,3593
10,7400	3,3733
10,8000	3,1012
10,8600	3,4153
10,9200	3,2474
10,9800	3,2678
11,0400	3,2589
11,1000	3,1940
11,1600	3,2029
11,2200	3,3364
11,2800	3,2843
11,3400	3,2716
11,4000	3,3924
11,4600	3,1050
11,5200	3,1127
11,5800	3,3288
11,6400	3,2258
11,7000	3,1406
11,7600	3,1317
11,8200	3,1508
11,8800	3,1190
11,9400	3,0656
12,0000	3,3123
12,0600	3,1673
12,1200	3,1178
12,1800	3,2258
12,2400	3,0466
12,3000	3,1610
12,3600	3,3199
12,4200	2,9512
12,4800	3,1584
12,5400	3,0822
12,6000	3,2843
12,6600	3,1101
12,7200	3,0262
12,7800	3,1991
12,8400	3,2474
12,9000	3,0847
12,9600	3,1419
13,0200	2,9461
13,0800	3,2017
13,1400	3,1254
13,2000	3,2144
13,2600	3,1394
13,3200	3,2525
13,3800	3,1216
13,4400	3,1877
13,5000	2,9944
13,5600	3,0745
13,6200	3,1966
13,6800	3,0911
13,7400	3,1089
13,8000	3,1050
13,8600	3,0911
13,9200	3,0122
13,9800	3,2042
14,0400	2,9855
14,1000	3,1038
14,1600	3,1457
14,2200	2,9092
14,2800	3,2818
14,3400	3,0275
14,4000	3,0275
14,4600	3,2322
