U[V]	I[nA]	Uret=2.0V
 0.00	 5.475
 0.05	 3.200
 0.10	 2.325
 0.15	 1.830
 0.20	 1.650
 0.25	 1.650
 0.30	 1.765
 0.35	 1.960
 0.40	 2.195
 0.45	 2.500
 0.50	 2.875
 0.55	 3.265
 0.60	 3.665
 0.65	 4.100
 0.70	 4.570
 0.75	 5.055
 0.80	 5.560
 0.85	 6.070
 0.90	 6.610
 0.95	 7.170
 1.00	 7.745
 1.05	 8.305
 1.10	 8.865
 1.15	 9.445
 1.20	10.035
 1.25	10.625
 1.30	11.175
 1.35	11.720
 1.40	12.235
 1.45	12.705
 1.50	13.130
 1.55	13.490
 1.60	13.830
 1.65	14.130
 1.70	14.400
 1.75	14.575
 1.80	14.755
 1.85	14.850
 1.90	14.865
 1.95	14.840
 2.00	14.745
 2.05	14.600
 2.10	14.425
 2.15	14.205
 2.20	13.935
 2.25	13.620
 2.30	13.270
 2.35	12.885
 2.40	12.455
 2.45	12.020
 2.50	11.550
 2.55	11.045
 2.60	10.510
 2.65	 9.960
 2.70	 9.405
 2.75	 8.840
 2.80	 8.265
 2.85	 7.715
 2.90	 7.175
 2.95	 6.650
 3.00	 6.145
 3.05	 5.685
 3.10	 5.245
 3.15	 4.840
 3.20	 4.470
 3.25	 4.130
 3.30	 3.840
 3.35	 3.585
 3.40	 3.365
 3.45	 3.190
 3.50	 3.055
 3.55	 2.955
 3.60	 2.885
 3.65	 2.835
 3.70	 2.810
 3.75	 2.815
 3.80	 2.835
 3.85	 2.870
 3.90	 2.930
 3.95	 3.010
 4.00	 3.100
 4.05	 3.205
 4.10	 3.315
 4.15	 3.440
 4.20	 3.585
 4.25	 3.735
 4.30	 3.900
 4.35	 4.080
 4.40	 4.255
 4.45	 4.445
 4.50	 4.650
 4.55	 4.865
 4.60	 5.085
 4.65	 5.330
 4.70	 5.585
 4.75	 5.850
 4.80	 6.120
 4.85	 6.400
 4.90	 6.705
 4.95	 7.020
 5.00	 7.350
 5.05	 7.690
 5.10	 8.050
 5.15	 8.425
 5.20	 8.820
 5.25	 9.230
 5.30	 9.655
 5.35	10.090
 5.40	10.535
 5.45	10.970
 5.50	11.430
 5.55	11.900
 5.60	12.385
 5.65	12.865
 5.70	13.360
 5.75	13.855
 5.80	14.350
 5.85	14.840
 5.90	15.330
 5.95	15.820
 6.00	16.305
 6.05	16.765
 6.10	17.220
 6.15	17.675
 6.20	18.100
 6.25	18.520
 6.30	18.905
 6.35	19.260
 6.40	19.580
 6.45	19.865
 6.50	20.115
 6.55	20.330
 6.60	20.510
 6.65	20.625
 6.70	20.715
 6.75	20.760
 6.80	20.750
 6.85	20.710
 6.90	20.620
 6.95	20.465
 7.00	20.255
 7.05	20.020
 7.10	19.775
 7.15	19.505
 7.20	19.240
 7.25	18.985
 7.30	18.730
 7.35	18.480
 7.40	18.255
 7.45	18.045
 7.50	17.850
 7.55	17.660
 7.60	17.470
 7.65	17.285
 7.70	17.090
