U[V]	I[nA]	Uret=1.5V
 0.00	43.500
 0.05	34.845
 0.10	29.240
 0.15	25.935
 0.20	24.200
 0.25	23.575
 0.30	23.730
 0.35	24.455
 0.40	25.590
 0.45	26.945
 0.50	28.525
 0.55	30.355
 0.60	32.350
 0.65	34.475
 0.70	36.690
 0.75	39.010
 0.80	41.375
 0.85	43.730
 0.90	46.150
 0.95	48.665
 1.00	51.190
 1.05	53.695
 1.10	56.220
 1.15	58.790
 1.20	61.345
 1.25	63.875
 1.30	66.345
 1.35	68.755
 1.40	71.045
 1.45	73.165
 1.50	75.160
 1.55	77.020
 1.60	78.710
 1.65	80.205
 1.70	81.505
 1.75	82.595
 1.80	83.460
 1.85	84.090
 1.90	84.505
 1.95	84.690
 2.00	84.655
 2.05	84.445
 2.10	84.050
 2.15	83.460
 2.20	82.680
 2.25	81.710
 2.30	80.565
 2.35	79.240
 2.40	77.780
 2.45	76.230
 2.50	74.545
 2.55	72.715
 2.60	70.760
 2.65	68.715
 2.70	66.625
 2.75	64.495
 2.80	62.355
 2.85	60.265
 2.90	58.170
 2.95	56.110
 3.00	54.135
 3.05	52.315
 3.10	50.595
 3.15	48.970
 3.20	47.465
 3.25	46.100
 3.30	44.915
 3.35	43.900
 3.40	43.055
 3.45	42.390
 3.50	41.895
 3.55	41.580
 3.60	41.460
 3.65	41.530
 3.70	41.775
 3.75	42.185
 3.80	42.735
 3.85	43.410
 3.90	44.230
 3.95	45.205
 4.00	46.290
 4.05	47.470
 4.10	48.760
 4.15	50.170
 4.20	51.675
 4.25	53.265
 4.30	54.935
 4.35	56.665
 4.40	58.435
 4.45	60.205
 4.50	62.030
 4.55	63.905
 4.60	65.820
 4.65	67.775
 4.70	69.765
 4.75	71.795
 4.80	73.845
 4.85	75.855
 4.90	77.910
 4.95	80.000
 5.00	82.100
 5.05	84.160
 5.10	86.245
 5.15	88.360
 5.20	90.480
 5.25	92.605
 5.30	94.705
 5.35	96.805
 5.40	98.855
 5.45	100.825
 5.50	102.775
 5.55	104.705
 5.60	106.600
 5.65	108.460
 5.70	110.285
 5.75	112.060
 5.80	113.780
 5.85	115.405
 5.90	116.995
 5.95	118.550
 6.00	120.055
 6.05	121.475
 6.10	122.835
